Date,Total
2023-01-10,37439266.0
2023-01-11,37421245.0
2023-01-12,37450797.0
2023-01-13,37458946.0
2023-01-14,28357886.0
2023-01-15,29181633.0
2023-01-16,37621970.0
2023-01-17,37587897.0
2023-01-18,37646319.0
2023-01-19,37401542.0
2023-01-20,37410910.0
2023-01-21,27915564.0
2023-01-22,28616559.0
2023-01-23,37663574.0
2023-01-24,37550126.0
2023-01-25,37635259.0
2023-01-26,37715115.0
2023-01-27,37737773.0
2023-01-28,28809948.0
2023-01-29,29593961.0
2023-01-30,37586777.0
2023-01-31,37614056.0
2023-02-01,37787696.0
2023-02-02,37735003.0
2023-02-03,37761234.0
2023-02-04,28865099.0
2023-02-05,29987349.0
2023-02-06,37832410.0
2023-02-07,37825722.0
2023-02-08,37755685.0
2023-02-09,37825743.0
2023-02-10,37869020.0
2023-02-11,30685669.0
2023-02-12,30525123.0
2023-02-13,37948951.0
2023-02-14,37936888.0
2023-02-15,37987484.0
2023-02-16,38003852.0
2023-02-17,37938169.0
2023-02-18,30845552.0
2023-02-19,31563034.0
2023-02-20,37078736.0
2023-02-21,37948585.0
2023-02-22,38090127.0
2023-02-23,38111532.0
2023-02-24,37810068.0
2023-02-25,31450596.0
2023-02-26,30894849.0
2023-02-27,38115937.0
2023-02-28,38186376.0
2023-03-01,37995291.0
2023-03-02,38161424.0
2023-03-03,38042971.0
2023-03-04,29687382.0
2023-03-05,29115768.0
2023-03-06,38231038.0
2023-03-07,38193379.0
2023-03-08,37975646.0
2023-03-09,38131829.0
2023-03-10,38187123.0
2023-03-11,29306407.0
2023-03-12,30076079.0
2023-03-13,38233072.0
2023-03-14,38200781.0
2023-03-15,38201309.0
2023-03-16,38127663.0
2023-03-17,37971529.0
2023-03-18,28948899.0
2023-03-19,28184047.0
2023-03-20,38251858.0
2023-03-21,38199443.0
2023-03-22,38278273.0
2023-03-23,38114176.0
2023-03-24,37587574.0
2023-03-25,28298944.0
2023-03-26,25706792.0
2023-03-27,38247529.0
2023-03-28,37826419.0
2023-03-29,37712965.0
2023-03-30,37427483.0
2023-03-31,37242580.0
2023-04-01,26189775.0
2023-04-02,25356986.0
2023-04-03,37736386.0
2023-04-04,37191780.0
2023-04-05,36918402.0
2023-04-06,36593786.0
2023-04-07,23506689.0
2023-04-08,24373499.0
2023-04-09,24096766.0
2023-04-10,25080709.0
2023-04-11,37302533.0
2023-04-12,36762129.0
2023-04-13,36973979.0
2023-04-14,35719042.0
2023-04-15,22978915.0
2023-04-16,22815676.0
2023-04-17,37546736.0
2023-04-18,36874940.0
2023-04-19,35716730.0
2023-04-20,35730795.0
2023-04-21,34762705.0
2023-04-22,21295340.0
2023-04-23,22184896.0
2023-04-24,36714380.0
2023-04-25,35932921.0
2023-04-26,35778205.0
2023-04-27,34455967.0
2023-04-28,33099149.0
2023-04-29,19813378.0
2023-04-30,20182958.0
2023-05-01,19841211.0
2023-05-02,36026546.0
2023-05-03,35074585.0
2023-05-04,33871404.0
2023-05-05,33250722.0
2023-05-06,19033329.0
2023-05-07,16154580.0
2023-05-08,35428781.0
2023-05-09,34194551.0
2023-05-10,33725847.0
2023-05-11,31819186.0
2023-05-12,29946526.0
2023-05-13,16329209.0
2023-05-14,14961495.0
2023-05-15,33640463.0
2023-05-16,31747782.0
2023-05-17,30934545.0
2023-05-18,13569331.0
2023-05-19,28825355.0
2023-05-20,16613955.0
2023-05-21,14879056.0
2023-05-22,32174111.0
2023-05-23,30100291.0
2023-05-24,29231319.0
2023-05-25,27746181.0
2023-05-26,26151174.0
2023-05-27,9141864.0
2023-05-28,14718646.0
2023-05-29,14429326.0
2023-05-30,30751197.0
2023-05-31,29338145.0
2023-06-01,27590758.0
2023-06-02,24393666.0
2023-06-03,10896269.0
2023-06-04,10648792.0
2023-06-05,27439277.0
2023-06-06,26043236.0
2023-06-07,24364967.0
2023-06-08,15074127.0
2023-06-09,24442531.0
2023-06-10,10634170.0
2023-06-11,9779386.0
2023-06-12,25170992.0
2023-06-13,24212319.0
2023-06-14,21406914.0
2023-06-15,20526412.0
2023-06-16,17214784.0
2023-06-17,8370014.0
2023-06-18,5788525.0
2023-06-19,23660184.0
2023-06-20,20910264.0
2023-06-21,18390362.0
2023-06-22,19580845.0
2023-06-23,14819621.0
2023-06-24,6711930.0
2023-06-25,6034514.0
2023-06-26,19616778.0
2023-06-27,18343623.0
2023-06-28,16751202.0
2023-06-29,14714674.0
2023-06-30,13834500.0
2023-07-01,6810660.0
2023-07-02,5817987.0
2023-07-03,18799093.0
2023-07-04,15331980.0
2023-07-05,17337933.0
2023-07-06,15559979.0
2023-07-07,14288249.0
2023-07-08,8108944.0
2023-07-09,7558262.0
2023-07-10,21505342.0
2023-07-11,18853417.0
2023-07-12,18490393.0
2023-07-13,17578903.0
2023-07-14,17080781.0
2023-07-15,8907984.0
2023-07-16,6124164.0
2023-07-17,19877716.0
2023-07-18,17492347.0
2023-07-19,17356667.0
2023-07-20,17656204.0
2023-07-21,17642450.0
2023-07-22,10771208.0
2023-07-23,9699213.0
2023-07-24,22253037.0
2023-07-25,21817993.0
2023-07-26,21408115.0
2023-07-27,20700372.0
2023-07-28,19282876.0
2023-07-29,11097827.0
2023-07-30,12619983.0
2023-07-31,23719921.0
2023-08-01,24321933.0
2023-08-02,22005184.0
2023-08-03,21400486.0
2023-08-04,21543179.0
2023-08-05,13294713.0
2023-08-06,12187568.0
2023-08-07,26740602.0
2023-08-08,25956809.0
2023-08-09,25370221.0
2023-08-10,25808589.0
2023-08-11,24638552.0
2023-08-12,17182185.0
2023-08-13,14938346.0
2023-08-14,32345931.0
2023-08-15,28688600.0
2023-08-16,30434575.0
2023-08-17,29929981.0
2023-08-18,29584632.0
2023-08-19,17227920.0
2023-08-20,16903549.0
2023-08-21,32155127.0
2023-08-22,31730244.0
2023-08-23,30324850.0
2023-08-24,29216213.0
2023-08-25,28398191.0
2023-08-26,18648125.0
2023-08-27,14194347.0
2023-08-28,33337219.0
2023-08-29,32055902.0
2023-08-30,31870741.0
2023-08-31,31474789.0
2023-09-01,29215379.0
2023-09-02,18862468.0
2023-09-03,19270245.0
2023-09-04,32872342.0
2023-09-05,33463199.0
2023-09-06,33821827.0
2023-09-07,34669429.0
2023-09-08,32998608.0
2023-09-09,20787475.0
2023-09-10,20379545.0
2023-09-11,35413627.0
2023-09-12,35084856.0
2023-09-13,34172132.0
2023-09-14,33621831.0
2023-09-15,32531456.0
2023-09-16,21568534.0
2023-09-17,20349494.0
2023-09-18,35964277.0
2023-09-19,35747902.0
2023-09-20,34435151.0
2023-09-21,34707324.0
2023-09-22,33700511.0
2023-09-23,19216315.0
2023-09-24,19794056.0
2023-09-25,36264274.0
2023-09-26,35726249.0
2023-09-27,35472022.0
2023-09-28,35306366.0
2023-09-29,33969008.0
2023-09-30,20903514.0
2023-10-01,21598664.0
2023-10-02,35294154.0
2023-10-03,22789519.0
2023-10-04,36205109.0
2023-10-05,36057362.0
2023-10-06,35603362.0
2023-10-07,22182811.0
2023-10-08,22247840.0
2023-10-09,36658668.0
2023-10-10,36169242.0
2023-10-11,35591976.0
2023-10-12,35193437.0
2023-10-13,32254120.0
2023-10-14,11414551.0
2023-10-15,8589843.0
2023-10-16,26103331.0
